,completeID,fresh_weight,width,height,diameter,thickness,accession,species,H_div_W,FW_div_W,FW_div_D,FW_div_H,FW_div_T,D_div_W,Theo_Area,PartRatio,Pade_Peri,Pade_Derived_Diam,Area,dry_proportion,water_proportion,dry_weight,water_weight
301,PARL 584-2-5,542.2,14.2,26.2,65.9,19.9,PARL 584,O. ficus-indica,1.845070423,38.18309859,8.227617602,20.69465649,27.24623116,4.64084507,292.1995327,0.088226644,129.7355669,41.29611354,301.912,0.050661044,0.949338956,27.46841806,514.7315819
302,PARL 584-2-6,881.4,17,28.5,74.2,23.3,PARL 584,O. ficus-indica,1.676470588,51.84705882,11.8787062,30.92631579,37.82832618,4.364705882,380.5254102,0.063881174,145.2345612,46.22959663,400.908,0.068191486,0.931808514,60.10397576,821.2960242
303,PARL 584-2-7,840.4,14.6,31.6,76.7,31.1,PARL 584,O. ficus-indica,2.164383562,57.56164384,10.95697523,26.59493671,27.02250804,5.253424658,362.3512967,0.135398512,150.0976014,47.77755043,387.128,NA,NA,NA,NA
304,PARL 584-2-8,813,16.6,30.3,73.5,21.9,PARL 584,O. ficus-indica,1.825301205,48.97590361,11.06122449,26.83168317,37.12328767,4.427710843,395.0395682,0.085328763,150.5009229,47.90593165,398.771,0.054953856,0.945046144,44.67748493,768.3225151
305,PARL 584-3-1,1957.7,26.3,47.2,114.4,21.9,PARL 584,O. ficus-indica,1.794676806,74.43726236,17.11276224,41.47669492,89.39269406,4.349809886,974.9618641,0.08085705,235.5987507,74.99341153,929.859,0.054879661,0.945120339,107.4379123,1850.262088
306,PARL 584-3-2,1406.9,24.4,35.9,94.9,23.6,PARL 584,O. ficus-indica,1.471311475,57.65983607,14.82507903,39.18941504,59.61440678,3.889344262,687.9773752,0.036371487,191.1645244,60.84955801,713.45,0.068044577,0.931955423,95.73191538,1311.168085
307,PARL 584-3-3,859.2,18.8,31.2,78,23.7,PARL 584,O. ficus-indica,1.659574468,45.70212766,11.01538462,27.53846154,36.25316456,4.14893617,460.6831467,0.061504,159.5043183,50.77180142,468.15,NA,NA,NA,NA
308,PARL 584-3-4,430.2,16.8,24.9,64.9,19.9,PARL 584,O. ficus-indica,1.482142857,25.60714286,6.628659476,17.27710843,21.61809045,3.863095238,328.5477597,0.037730966,132.2430863,42.09428174,293.941,NA,NA,NA,NA
309,PARL 584-3-5,927.7,18.2,34.3,84.5,24.1,PARL 584,O. ficus-indica,1.884615385,50.97252747,10.97869822,27.04664723,38.49377593,4.642857143,490.2926575,0.094044444,168.8347283,53.74176315,505.871,NA,NA,NA,NA
310,PARL 584-3-6,1303.6,19.3,43.2,99.6,23.7,PARL 584,O. ficus-indica,2.238341969,67.54404145,13.08835341,30.17592593,55.00421941,5.160621762,654.8335727,0.14622976,203.5956693,64.80651433,626.891,NA,NA,NA,NA
311,PARL 584-3-7,960.3,17.4,27.2,74.5,30.7,PARL 584,O. ficus-indica,1.563218391,55.18965517,12.88993289,35.30514706,31.28013029,4.281609195,371.7132428,0.048281687,141.8114457,45.13998516,394.973,0.051006964,0.948993036,48.98198753,911.3180125
312,PARL 584-3-8,760.9,15.6,30.5,73.5,24.4,PARL 584,O. ficus-indica,1.955128205,48.77564103,10.35238095,24.94754098,31.18442623,4.711538462,373.6924461,0.104464971,148.6351268,47.3120303,368.712,0.058872141,0.941127859,44.79581209,716.1041879
313,PARL 584-4-1,1059.3,18.9,35.2,86.3,21.6,PARL 584,O. ficus-indica,1.862433862,56.04761905,12.27462341,30.09375,49.04166667,4.566137566,522.5096901,0.090778014,173.8397163,55.33490033,490.124,NA,NA,NA,NA
314,PARL 584-4-2,993.3,19.8,30.7,81.9,23,PARL 584,O. ficus-indica,1.550505051,50.16666667,12.12820513,32.35504886,43.18695652,4.136363636,477.4121276,0.046587589,160.5036579,51.08990108,479.094,0.0654954,0.9345046,65.05658082,928.2434192
315,PARL 584-4-3,584.2,15.6,24.3,66.4,21.6,PARL 584,O. ficus-indica,1.557692308,37.44871795,8.798192771,24.04115226,27.0462963,4.256410256,297.7287358,0.047543671,126.8439217,40.37567429,301.5,0.121738827,0.878261173,71.11982273,513.0801773
316,PARL 584-4-4,1174.3,19.9,40.3,95.9,20.9,PARL 584,O. ficus-indica,2.025125628,59.01005025,12.24504692,29.13895782,56.18660287,4.819095477,629.8657651,0.11483317,194.5934205,61.94100952,622.138,0.064630232,0.935369768,75.89528144,1098.404719
317,PARL 584-4-5,1511.2,19,39.2,96.9,29.9,PARL 584,O. ficus-indica,2.063157895,79.53684211,15.59545924,38.55102041,50.54180602,5.1,584.9645521,0.120463858,188.3898614,59.96635534,598.181,0.094083374,0.905916626,142.1787948,1369.021205
318,PARL 584-4-6,1529.1,23.8,42.7,103.7,20.3,PARL 584,O. ficus-indica,1.794117647,64.24789916,14.74541948,35.81030445,75.32512315,4.357142857,798.1687375,0.080775623,213.1564773,67.84981404,741.041,0.058001734,0.941998266,88.69045146,1440.409549
319,PARL 584-4-7,720.2,16.3,34.8,81.4,17.7,PARL 584,O. ficus-indica,2.134969325,44.18404908,8.847665848,20.6954023,40.68926554,4.993865031,445.5092542,0.131069504,165.8402595,52.78859413,404.368,0.083657968,0.916342032,60.25046855,659.9495314
320,PARL 584-4-8,916,17,38.3,90.4,19.8,PARL 584,O. ficus-indica,2.252941176,53.88235294,10.13274336,23.91644909,46.26262626,5.317647059,511.3727442,0.148357308,180.2356531,57.37079024,485.001,0.05518473,0.94481527,50.54921268,865.4507873
321,PARL 585-1-1,956.2,17.5,35.4,83.5,22.45,PARL 585,O. ficus-indica,2.022857143,54.64,11.45149701,27.01129944,42.59242762,4.771428571,486.5541622,0.114497161,170.9823745,54.42538017,489.187,0.05729969,0.94270031,54.78996358,901.4100364
322,PARL 585-1-2,851.6,17.7,32.5,80.1,24.5,PARL 585,O. ficus-indica,1.836158192,48.11299435,10.63171036,26.20307692,34.75918367,4.525423729,451.8002935,0.086919255,161.153946,51.2968942,532.337,NA,NA,NA,NA
323,PARL 585-1-3,1212.4,22.6,38.6,95.2,22,PARL 585,O. ficus-indica,1.707964602,53.6460177,12.73529412,31.40932642,55.10909091,4.212389381,685.1499418,0.06834978,195.5650745,62.2502966,781.788,0.047352278,0.952647722,57.40990185,1154.990098
324,PARL 585-1-4,439.9,14.5,26,64.5,19.5,PARL 585,O. ficus-indica,1.793103448,30.33793103,6.820155039,16.91923077,22.55897436,4.448275862,296.0951076,0.080627953,129.8123567,41.32055648,376.584,0.171243771,0.828756229,75.33013486,364.5698651
325,PARL 585-1-5,382.1,16.2,27.8,65.4,15,PARL 585,O. ficus-indica,1.716049383,23.58641975,5.842507645,13.74460432,25.47333333,4.037037037,353.7119169,0.069504132,140.6425855,44.76792538,348.011,0.062739923,0.937260077,23.97292458,358.1270754
326,PARL 585-1-6,996.1,18.7,40.8,93.9,26,PARL 585,O. ficus-indica,2.181818182,53.26737968,10.60809372,24.41421569,38.31153846,5.021390374,599.2273827,0.137959184,193.4293345,61.57046943,709.003,0.110746577,0.889253423,110.3146653,885.7853347
327,PARL 585-1-7,722.3,15.8,34.5,83,21,PARL 585,O. ficus-indica,2.183544304,45.71518987,8.702409639,20.93623188,34.3952381,5.253164557,428.1205389,0.138212475,163.5311216,52.05357272,566.684,0.061580672,0.938419328,44.47971939,677.8202806
328,PARL 585-1-8,655.8,15.2,29,23.5,24,PARL 585,O. ficus-indica,1.907894737,43.14473684,27.90638298,22.6137931,27.325,1.546052632,346.2035104,0.097479577,142.2634914,45.28387575,501.842,0.150163297,0.849836703,98.47709017,557.3229098
329,PARL 585-2-1,787.4,18.4,29.9,75.4,20,PARL 585,O. ficus-indica,1.625,42.79347826,10.44297082,26.33444816,39.37,4.097826087,432.0946536,0.056689342,153.8971491,48.986984,415.206,0.080470845,0.919529155,63.36274335,724.0372566
330,PARL 585-2-2,880.5,20.2,32.6,83.1,20.9,PARL 585,O. ficus-indica,1.613861386,43.58910891,10.59566787,27.00920245,42.1291866,4.113861386,517.2003986,0.055153811,168.1712611,53.53057499,499.762,0.089743299,0.910256701,79.01897477,801.4810252
331,PARL 585-2-3,457.2,18.3,33,72.6,15.3,PARL 585,O. ficus-indica,1.803278689,24.98360656,6.297520661,13.85454545,29.88235294,3.967213115,474.3019509,0.082110735,164.4893545,52.35858771,367.564,0.084477552,0.915522448,38.62313677,418.5768632
332,PARL 585-2-4,973.9,19.3,35.9,83,21.4,PARL 585,O. ficus-indica,1.860103627,50.4611399,11.73373494,27.1281337,45.50934579,4.300518135,544.1788255,0.090435308,177.3593183,56.45522441,476.465,0.070151029,0.929848971,68.32008714,905.5799129
333,PARL 585-2-5,581.2,16.2,28.5,71.9,18.2,PARL 585,O. ficus-indica,1.759259259,35.87654321,8.083449235,20.39298246,31.93406593,4.438271605,362.618332,0.07571731,143.1002441,45.55022242,356.023,0.086222413,0.913777587,50.11246644,531.0875336
334,PARL 585-2-6,829.8,17.4,32.4,81.3,20.8,PARL 585,O. ficus-indica,1.862068966,47.68965517,10.20664207,25.61111111,39.89423077,4.672413793,442.7760686,0.090724343,160.0203877,50.93607138,440.719,0.061670596,0.938329404,51.17426056,778.6257394
335,PARL 585-2-7,452.4,14.2,22.9,60.4,20.1,PARL 585,O. ficus-indica,1.612676056,31.85915493,7.490066225,19.75545852,22.50746269,4.253521127,255.3957748,0.054990882,118.1610106,37.61181784,272.125,0.145188352,0.854811648,65.68321044,386.7167896
336,PARL 585-2-8,692,18.3,33,69.8,18.5,PARL 585,O. ficus-indica,1.803278689,37.81420765,9.914040115,20.96969697,37.40540541,3.81420765,474.3019509,0.082110735,164.4893545,52.35858771,393.38,0.088224398,0.911775602,61.05128342,630.9487166
337,PARL 585-3-1,1020.1,23.3,37.9,88.4,19.6,PARL 585,O. ficus-indica,1.626609442,43.78111588,11.53959276,26.91556728,52.04591837,3.793991416,693.5615562,0.056911872,195.0108881,62.07389359,576.333,0.039876355,0.960123645,40.67786974,979.4221303
338,PARL 585-3-2,981.4,21.3,38.6,90.7,20.4,PARL 585,O. ficus-indica,1.812206573,46.07511737,10.82028666,25.42487047,48.10784314,4.258215962,645.738662,0.083413926,192.1265315,61.15577438,506.076,0.10159807,0.89840193,99.7083459,881.6916541
339,PARL 585-3-3,918.4,20.6,32.4,80.6,21.6,PARL 585,O. ficus-indica,1.572815534,44.58252427,11.39454094,28.34567901,42.51851852,3.912621359,524.2061502,0.049569242,168.5742577,53.65885278,477.378,0.039479616,0.960520384,36.25807933,882.1419207
340,PARL 585-3-4,818,20.5,36.6,85.8,21.8,PARL 585,O. ficus-indica,1.785365854,39.90243902,9.533799534,22.34972678,37.52293578,4.185365854,589.284242,0.079502271,182.9683933,58.24064845,497.15,0.066818145,0.933181855,54.65724261,763.3427574
341,PARL 585-3-5,449,16.4,32.8,76.7,14.4,PARL 585,O. ficus-indica,2,27.37804878,5.853976532,13.68902439,31.18055556,4.676829268,422.4813801,0.111111111,158.8905364,50.57642857,399.434,0.073498233,0.926501767,33.00070662,415.9992934
342,PARL 585-3-6,903.4,19,33.1,82.8,25.2,PARL 585,O. ficus-indica,1.742105263,47.54736842,10.91062802,27.29305136,35.84920635,4.357894737,493.936905,0.073242436,166.6879776,53.05843118,485.501,0.067058476,0.932941524,60.58062722,842.8193728
343,PARL 585-3-7,963.8,19.9,30.7,77.6,26.2,PARL 585,O. ficus-indica,1.542713568,48.4321608,12.42010309,31.39413681,36.78625954,3.899497487,479.8233,0.045556094,160.7802539,51.17794432,431.553,0.064242998,0.935757002,61.91740147,901.8825985
344,PARL 585-3-8,1175.2,20.2,35.1,85.1,26.3,PARL 585,O. ficus-indica,1.737623762,58.17821782,13.80963572,33.48148148,44.68441065,4.212871287,556.8630058,0.072597602,176.8977416,56.30829999,510.698,0.057241164,0.942758836,67.26981593,1107.930184
345,PARL 585-4-1,649.8,16.6,33.6,81.4,16.5,PARL 585,O. ficus-indica,2.024096386,39.14457831,7.982800983,19.33928571,39.38181818,4.903614458,438.0636796,0.114680719,162.2628313,51.64986335,437.01,0.072012978,0.927987022,46.7940331,603.0059669
346,PARL 585-4-2,828.5,18.6,32.7,79.6,22.2,PARL 585,O. ficus-indica,1.758064516,44.54301075,10.40829146,25.33639144,37.31981982,4.279569892,477.6948709,0.075544612,164.2221134,52.27352221,439.991,0.062903089,0.937096911,52.11520924,776.3847908
347,PARL 585-4-3,544.2,15.4,22.6,57.8,26.6,PARL 585,O. ficus-indica,1.467532468,35.33766234,9.415224913,24.07964602,20.45864662,3.753246753,273.3499768,0.035900277,120.4543951,38.3418248,242.276,0.073108183,0.926891817,39.78547319,504.4145268
348,PARL 585-4-4,445.9,16.5,29.1,66.8,15,PARL 585,O. ficus-indica,1.763636364,27.02424242,6.675149701,15.32302405,29.72666667,4.048484848,377.1089282,0.076350416,146.004353,46.474629,321.793,0.08849239,0.91150761,39.4587567,406.4412433
349,PARL 585-4-5,860.9,18.5,34.4,82,23.3,PARL 585,O. ficus-indica,1.859459459,46.53513514,10.49878049,25.02616279,36.94849785,4.432432432,499.8273912,0.090340586,169.9653652,54.10165606,449.483,0.084951335,0.915048665,73.1346043,787.7653957
350,PARL 585-4-6,1015.2,18.6,36.7,86.1,22.6,PARL 585,O. ficus-indica,1.97311828,54.58064516,11.79094077,27.66212534,44.92035398,4.629032258,536.1284943,0.10712896,178.4149652,56.79124727,495.716,0.083040297,0.916959703,84.30250951,930.8974905
351,PARL 585-4-7,678,21,30.9,75.1,21.6,PARL 585,O. ficus-indica,1.471428571,32.28571429,9.027962716,21.94174757,31.38888889,3.576190476,509.6448682,0.036386114,164.5352394,52.37319332,406.453,0.189092377,0.810907623,128.2046316,549.7953684
352,PARL 585-4-8,762.8,17.9,32.1,79,23.1,PARL 585,O. ficus-indica,1.793296089,42.61452514,9.655696203,23.76323988,33.02164502,4.413407821,451.2819307,0.080656,160.2632816,51.01338693,423.686,0.090779709,0.909220291,69.24676203,693.553238
353,PARL 839-1-1,1587.7,29.4,46.9,119.4,17,PARL 839,O.undulata,1.595238095,54.00340136,13.29731993,33.85287846,93.39411765,4.06122449,1082.954112,0.052605,242.866423,77.30678346,1077.263,0.089893665,0.910106335,142.7241719,1444.975828
354,PARL 839-1-2,941.3,35,41,95.3,14,PARL 839,O.undulata,1.171428571,26.89428571,9.877229801,22.95853659,67.23571429,2.722857143,1127.046364,0.006232687,239.1332175,76.11846725,764.287,NA,NA,NA,NA
355,PARL 839-1-3,885.9,24.6,34.7,94.6,19,PARL 839,O.undulata,1.410569106,36.01219512,9.364693446,25.53025937,46.62631579,3.845528455,670.4315802,0.02900904,187.6499821,59.73084444,810.49,0.09010293,0.90989707,79.82218569,806.0778143
356,PARL 839-1-4,1131.2,24.2,34.5,94.5,22,PARL 839,O.undulata,1.425619835,46.74380165,11.97037037,32.7884058,51.41818182,3.904958678,655.7289266,0.030789189,185.8337115,59.15270756,656.562,0.060827823,0.939172177,68.80843338,1062.391567
357,PARL 839-1-5,1147.4,31.1,37.4,99.4,15,PARL 839,O.undulata,1.202572347,36.89389068,11.54325956,30.67914439,76.49333333,3.196141479,913.5280198,0.008458629,215.6544102,68.64493076,769.322,0.078676965,0.921323035,90.27394964,1057.12605
358,PARL 839-1-6,948,24.4,31,90.5,17,PARL 839,O.undulata,1.270491803,38.85245902,10.47513812,30.58064516,55.76470588,3.709016393,594.0751708,0.014192808,174.6623269,55.59674539,647.915,0.106713194,0.893286806,101.1641079,846.8358921
359,PARL 839-1-7,1267,25.6,37.8,99.7,16,PARL 839,O.undulata,1.4765625,49.4921875,12.70812437,33.51851852,79.1875,3.89453125,760.0140948,0.037028929,201.0251088,63.9882795,754.456,0.072395347,0.927604653,91.72490465,1175.275095
360,PARL 839-1-8,1098.2,23.4,38.4,98.5,17,PARL 839,O.undulata,1.641025641,46.93162393,11.14923858,28.59895833,64.6,4.209401709,705.7273737,0.058912244,197.0205713,62.71359562,721.762,0.096396795,0.903603205,105.8629603,992.3370397
361,PARL 839-2-1,557.3,20.3,30.1,74.9,17.9,PARL 839,O.undulata,1.482758621,27.45320197,7.44058745,18.51495017,31.13407821,3.689655172,479.9018398,0.037808642,159.8364599,50.87752536,401.356,0.090811517,0.909188483,50.60925842,506.6907416
362,PARL 839-2-2,939.9,21.9,35.2,88.2,21.5,PARL 839,O.undulata,1.607305936,42.91780822,10.65646259,26.70170455,43.71627907,4.02739726,605.4477362,0.054253913,181.826388,57.87713686,593.937,0.100322707,0.899677293,94.29331231,845.6066877
363,PARL 839-2-3,361.9,15.6,26,66.5,15.2,PARL 839,O.undulata,1.666666667,23.19871795,5.442105263,13.91923077,23.80921053,4.262820513,318.5574951,0.0625,132.7403929,42.25257937,323.411,0.075952702,0.924047298,27.48728285,334.4127171
364,PARL 839-2-4,918.8,23.9,34.2,94,12.5,PARL 839,O.undulata,1.430962343,38.44351464,9.774468085,26.86549708,73.504,3.933054393,641.9687508,0.031428394,183.9635014,58.55740121,628.393,0.112646172,0.887353828,103.4993028,815.3006972
365,PARL 839-2-5,1362.3,28,38.7,107.2,16.2,PARL 839,O.undulata,1.382142857,48.65357143,12.70802239,35.20155039,84.09259259,3.828571429,851.0574499,0.025734509,210.8945418,67.12981761,850.444,0.078627425,0.921372575,107.1141411,1255.185859
366,PARL 839-2-6,787.8,24.1,31.9,88.9,16.4,PARL 839,O.undulata,1.323651452,32.68879668,8.861642295,24.69592476,48.03658537,3.68879668,603.806254,0.01940051,176.7835073,56.27193808,607.124,0.109999377,0.890000623,86.6575092,701.1424908
367,PARL 839-2-7,703.6,17,26,73.4,28.7,PARL 839,O.undulata,1.529411765,41.38823529,9.585831063,27.06153846,24.51567944,4.317647059,347.1459882,0.043807463,136.5720507,43.4722339,382.341,0.100072436,0.899927564,70.41096597,633.189034
368,PARL 839-2-8,1254.7,26.4,36.9,102.5,18.4,PARL 839,O.undulata,1.397727273,47.52651515,12.24097561,34.00271003,68.19021739,3.882575758,765.1034749,0.027515105,200.2331165,63.73618053,792.111,0.109742974,0.890257026,137.6945095,1117.005491
369,PARL 839-3-1,1009.4,23.9,35.5,87.2,21.5,PARL 839,O.undulata,1.485355649,42.23430962,11.57568807,28.43380282,46.94883721,3.648535565,666.3710717,0.038136698,188.3940633,59.96769283,541.234,0.076945586,0.923054414,77.66887451,931.7311255
370,PARL 839-3-2,946.4,27.9,41.4,97.9,11.8,PARL 839,O.undulata,1.483870968,33.92114695,9.66700715,22.85990338,80.20338983,3.508960573,907.1820026,0.037949064,219.782812,69.95904186,705.48,0.093586812,0.906413188,88.57055888,857.8294411
371,PARL 839-3-3,987,24.7,36.1,96.5,14.6,PARL 839,O.undulata,1.461538462,39.95951417,10.22797927,27.34072022,67.60273973,3.906882591,700.3159804,0.03515625,192.6913434,61.33555958,704.171,0.072964445,0.927035555,72.01590722,914.9840928
372,PARL 839-3-4,877.6,24.4,31.4,89.9,16,PARL 839,O.undulata,1.286885246,35.96721311,9.761957731,27.94904459,54.85,3.68442623,601.7406569,0.015737208,175.9912377,56.01975083,591.546,0.096162687,0.903837313,84.39237411,793.2076259
373,PARL 839-3-5,1263.5,26.1,34,95.1,23.1,PARL 839,O.undulata,1.302681992,48.40996169,13.28601472,37.16176471,54.6969697,3.643678161,696.9623302,0.017278468,189.6261887,60.35989055,689.956,0.073732031,0.926267969,93.16042117,1170.339579
374,PARL 839-3-6,943.8,23.6,39.2,98.4,15,PARL 839,O.undulata,1.661016949,39.99152542,9.591463415,24.07653061,62.92,4.169491525,726.5875489,0.061706357,200.3474834,63.77258463,702.965,0.098995634,0.901004366,93.43207937,850.3679206
375,PARL 839-3-7,946,22.6,34,89.6,20.2,PARL 839,O.undulata,1.504424779,41.85840708,10.55803571,27.82352941,46.83168317,3.96460177,603.4999488,0.040567369,179.6221264,57.17549861,600,0.082554807,0.917445193,78.09684742,867.9031526
376,PARL 839-3-8,900.4,22.1,40.4,96.3,17.5,PARL 839,O.undulata,1.828054299,40.74208145,9.349948079,22.28712871,51.45142857,4.357466063,701.2348962,0.08573184,200.5809359,63.84689489,628.918,0.095288466,0.904711534,85.79773479,814.6022652
377,PARL 839-4-1,996.7,25.6,36.8,101.5,14.8,PARL 839,O.undulata,1.4375,38.93359375,9.819704433,27.08423913,67.34459459,3.96484375,739.9079018,0.032215648,197.6174381,62.90358422,735.663,0.077641003,0.922358997,77.38478769,919.3152123
378,PARL 839-4-2,788.7,23.7,36.9,90.3,12.4,PARL 839,O.undulata,1.556962025,33.27848101,8.734219269,21.37398374,63.60483871,3.810126582,686.8542558,0.047446329,192.6455058,61.32096903,578.965,0.107624345,0.892375655,84.8833209,703.8166791
379,PARL 839-4-3,599,21.6,36.6,85.8,11.2,PARL 839,O.undulata,1.694444444,27.73148148,6.981351981,16.36612022,53.48214286,3.972222222,620.9043721,0.066425763,185.8898441,59.17057511,509.909,0.093197213,0.906802787,55.82513059,543.1748694
380,PARL 839-4-4,1481.9,28.6,36.9,106.9,18.8,PARL 839,O.undulata,1.29020979,51.81468531,13.86248831,40.1598916,78.82446809,3.737762238,828.8620978,0.016057339,206.6011982,65.76320388,767.38,0.09914049,0.90085951,146.9162921,1334.983708
381,PARL 839-4-5,417.8,18.8,31.7,75.2,9.97,PARL 839,O.undulata,1.686170213,22.22340426,5.555851064,13.17981073,41.90571715,4,468.0658895,0.065252426,161.2492403,51.32722733,410.874,0.097156086,0.902843914,40.59181273,377.2081873
382,PARL 839-4-6,898.3,28.2,30.6,88.6,15,PARL 839,O.undulata,1.085106383,31.85460993,10.13882619,29.35620915,59.88666667,3.141843972,677.7357832,0.001665973,184.802593,58.82449235,594.274,0.093450696,0.906549304,83.94676022,814.3532398
383,PARL 839-4-7,948.9,22.4,42.3,101.6,11.5,PARL 839,O.undulata,1.888392857,42.36160714,9.339566929,22.43262411,82.51304348,4.535714286,744.1804678,0.094601406,208.0973513,66.23944421,NA,0.098594783,0.901405217,93.55658959,855.3434104
384,PARL 839-4-8,674.9,22.8,23.9,79.3,20.4,PARL 839,O.undulata,1.048245614,29.60087719,8.510718789,28.23849372,33.08333333,3.478070175,427.9791672,0.000554819,146.7327273,46.70647774,414.758,0.097552734,0.902447266,65.83834018,609.0616598
385,PARL 845-1-1,857,22.6,35.5,92.5,14.3,PARL 845,O. ficus-indica,1.57079646,37.92035398,9.264864865,24.14084507,59.93006993,4.092920354,630.1249465,0.049297757,184.7830879,58.81828367,643.653,0.08681627,0.91318373,74.40154339,782.5984566
386,PARL 845-1-2,454.5,17.1,31.6,75.4,13.5,PARL 845,O. ficus-indica,1.847953216,26.57894737,6.027851459,14.38291139,33.66666667,4.409356725,424.3977516,0.088649866,156.4055339,49.78542771,386.661,0.076397835,0.923602165,34.72281601,419.777184
387,PARL 845-1-3,831,22.4,28.9,79.3,19.3,PARL 845,O. ficus-indica,1.290178571,37.09821429,10.47919294,28.75432526,43.05699482,3.540178571,508.4353551,0.016054323,161.8111983,51.50610411,499.65,0.083577961,0.916422039,69.45328559,761.5467144
388,PARL 845-1-4,734.8,21.8,29.9,75,18.3,PARL 845,O. ficus-indica,1.371559633,33.70642202,9.797333333,24.57525084,40.15300546,3.440366972,511.9382309,0.024546465,163.41859,52.01775279,474.802,0.071444687,0.928555313,52.49755601,682.302444
389,PARL 845-1-5,464.2,15.8,24.3,66.2,16.3,PARL 845,O. ficus-indica,1.537974684,29.37974684,7.012084592,19.10288066,28.47852761,4.189873418,301.5457709,0.044931313,127.3969721,40.5517157,334.149,0.098881517,0.901118483,45.90080019,418.2991998
390,PARL 845-1-6,719.7,19.2,26.9,73.7,18.3,PARL 845,O. ficus-indica,1.401041667,37.484375,9.765264586,26.75464684,39.32786885,3.838541667,405.6424434,0.027898419,145.839309,46.42209386,411.551,0.085795107,0.914204893,61.74673851,657.9532615
391,PARL 845-1-7,958.2,21.3,33.6,87.6,19.4,PARL 845,O. ficus-indica,1.577464789,44.98591549,10.93835616,28.51785714,49.39175258,4.112676056,562.0937576,0.050195587,174.6446644,55.59112324,572.141,0.071363919,0.928636081,68.38090719,889.8190928
392,PARL 845-1-8,830.7,25.5,35.4,89,13.3,PARL 845,O. ficus-indica,1.388235294,32.57647059,9.333707865,23.46610169,62.45864662,3.490196078,708.9789221,0.026426266,192.5890822,61.30300884,603.515,0.08436896,0.91563104,70.08529507,760.6147049
393,PARL 845-2-1,457.8,15.2,26.2,63.7,19.2,PARL 845,O. ficus-indica,1.723684211,30.11842105,7.186813187,17.47328244,23.84375,4.190789474,312.7769646,0.070596747,132.3677336,42.13395821,299.143,0.155072862,0.844927138,70.99235622,386.8076438
394,PARL 845-2-2,1121.6,24.6,35.2,93.9,17.3,PARL 845,O. ficus-indica,1.430894309,45.59349593,11.94462194,31.86363636,64.83236994,3.817073171,680.0919776,0.03142023,189.3458696,60.27066219,652.543,0.087635936,0.912364064,98.29246582,1023.307534
395,PARL 845-2-3,1398.4,23.5,41.6,103.4,15,PARL 845,O. ficus-indica,1.770212766,59.50638298,13.52417795,33.61538462,93.22666667,4.4,767.8052445,0.077302791,208.4896009,66.36430113,782.938,0.077609291,0.922390709,108.5288325,1289.871167
396,PARL 845-2-4,744.3,20.1,31.6,82.3,12.9,PARL 845,O. ficus-indica,1.572139303,37.02985075,9.043742406,23.55379747,57.69767442,4.094527363,498.8534975,0.04947828,164.4357006,52.34150914,536.732,0.093027645,0.906972355,69.24047617,675.0595238
397,PARL 845-2-5,557,17.6,24.5,68,17.6,PARL 845,O. ficus-indica,1.392045455,31.64772727,8.191176471,22.73469388,31.64772727,3.863636364,338.6636881,0.026861731,133.1507421,42.38319757,355.805,0.091033268,0.908966732,50.70553028,506.2944697
398,PARL 845-2-6,373.7,19.4,23.2,62.3,11.1,PARL 845,O. ficus-indica,1.195876289,19.2628866,5.998394864,16.10775862,33.66666667,3.211340206,353.4920054,0.007956975,134.0982039,42.68478401,321.521,0.08359406,0.91640594,31.23910022,342.4608998
399,PARL 845-2-7,1596,25.3,42.5,110,21.3,PARL 845,O. ficus-indica,1.679841897,63.08300395,14.50909091,37.55294118,74.92957746,4.347826087,844.4993752,0.064357254,216.4410154,68.89531499,894.717,0.08362288,0.91637712,133.4621165,1462.537884
400,PARL 845-2-8,1067.1,19.6,36.2,92.7,16.7,PARL 845,O. ficus-indica,1.846938776,54.44387755,11.51132686,29.47790055,63.89820359,4.729591837,557.2557049,0.088500919,179.2013811,57.04157121,612.349,0.08661738,0.91338262,92.4294062,974.6705938
401,PARL 845-3-1,1213.5,24.2,35.4,92.1,21.2,PARL 845,O. ficus-indica,1.462809917,50.1446281,13.17589577,34.27966102,57.24056604,3.805785124,672.8348986,0.035313725,188.895629,60.12734616,615.582,0.176697261,0.823302739,214.4221262,999.0778738
402,PARL 845-3-2,699.4,21.3,33.9,86.5,16.8,PARL 845,O. ficus-indica,1.591549296,32.83568075,8.085549133,20.63126844,41.63095238,4.061032864,567.1124518,0.052103025,175.6822409,55.92139409,503.196,0.084141786,0.915858214,58.84876513,640.5512349
403,PARL 845-3-3,909.4,20.7,28.1,77.1,27.4,PARL 845,O. ficus-indica,1.357487923,43.93236715,11.79507134,32.36298932,33.18978102,3.724637681,456.8425497,0.022994491,154.1923152,49.08093829,437.795,0.250379522,0.749620478,227.6951373,681.7048627
404,PARL 845-3-4,1207.1,22.9,38.4,97.9,19.7,PARL 845,O. ficus-indica,1.676855895,52.71179039,12.3299285,31.43489583,61.27411168,4.27510917,690.647729,0.063935556,195.6703012,62.2837913,677.038,0.106606562,0.893393438,128.684781,1078.415219
405,PARL 845-3-5,555.4,19.2,27.5,73.4,12.2,PARL 845,O. ficus-indica,1.432291667,28.92708333,7.566757493,20.19636364,45.52459016,3.822916667,414.6902303,0.031588021,147.8732709,47.06952403,438.499,0.217008627,0.782991373,120.5265914,434.8734086
