"completeID","fresh_weight","width","height","diameter","thickness","accession","species","pad_id","dataset","H_div_W","FW_div_W","FW_div_D","FW_div_H","FW_div_T","D_div_W","Area","dry_weight","Eccentricity","PartRatio","Pade_Peri","Pade_Derived_Diam","diamRatio"
"PARL 584-2-4",1281.4,20.5,34.2,88.3,29.4,584,"O. ficus-indica",1,"Year 1",1.66829268292683,62.5073170731707,14.5118912797282,37.4678362573099,43.5850340136054,4.30731707317073,"553.295",87.0982492276004,21.9119883040936,0.0627287280797035,174.069614577158,55.4080792041115,0.627498065731727
"PARL 584-2-5",542.2,14.2,26.2,65.9,19.9,584,"O. ficus-indica",1,"Year 1",1.84507042253521,38.1830985915493,8.22761760242792,20.6946564885496,27.2462311557789,4.64084507042254,"301.912",36.853964984552,18.5038167938931,0.0882266444466229,129.246187756167,41.1403393143544,0.624284359853634
"PARL 584-2-6",881.4,17,28.5,74.2,23.3,584,"O. ficus-indica",1,"Year 1",1.67647058823529,51.8470588235294,11.8787061994609,30.9263157894737,37.8283261802575,4.36470588235294,"400.908",59.9097837281153,18.359649122807,0.0638811737712837,144.827370127204,46.099983701488,0.621293580882587
"PARL 584-2-7",840.4,14.6,31.6,76.7,31.1,584,"O. ficus-indica",1,"Year 1",2.16438356164384,57.5616438356164,10.9569752281617,26.5949367088608,27.0225080385852,5.25342465753425,"387.128",57.1229660144181,24.8544303797468,0.135398512021889,149.273238856443,47.5151476706802,0.619493450725948
"PARL 584-2-8",813,16.6,30.3,73.5,21.9,584,"O. ficus-indica",1,"Year 1",1.82530120481928,48.9759036144578,11.0612244897959,26.8316831683168,37.1232876712329,4.42771084337349,"398.771",55.2605561277034,21.2056105610561,0.0853287628261373,149.950128986193,47.7306084908399,0.649396033888979
"PARL 584-3-1",1957.7,26.3,47.2,114.4,21.9,584,"O. ficus-indica",1,"Year 1",1.79467680608365,74.4372623574145,17.1127622377622,41.4766949152542,89.392694063927,4.34980988593156,"929.859",133.067147270855,32.5455508474576,0.0808570503031144,234.777740952239,74.7320760009947,0.653252412596108
"PARL 584-3-2",1406.9,24.4,35.9,94.9,23.6,584,"O. ficus-indica",1,"Year 1",1.47131147540984,57.6598360655738,14.8250790305585,39.1894150417827,59.614406779661,3.88934426229508,"713.45",95.6286302780639,19.3161559888579,0.0363714869543933,190.850440127368,60.7495818750689,0.640143117756259
"PARL 584-3-3",859.2,18.8,31.2,78,23.7,584,"O. ficus-indica",1,"Year 1",1.65957446808511,45.7021276595745,11.0153846153846,27.5384615384615,36.253164556962,4.14893617021277,"468.15",58.4008238928939,19.8717948717949,0.061504,159.07267352662,50.6344046052097,0.649159033400124
"PARL 584-3-4",430.2,16.8,24.9,64.9,19.9,584,"O. ficus-indica",1,"Year 1",1.48214285714286,25.6071428571429,6.6286594761171,17.2771084337349,21.6180904522613,3.86309523809524,"293.941",29.2411946446962,13.5650602409639,0.0377309663060918,132.018005866344,42.022636421527,0.647498249946487
"PARL 584-3-5",927.7,18.2,34.3,84.5,24.1,584,"O. ficus-indica",1,"Year 1",1.88461538461538,50.9725274725275,10.9786982248521,27.0466472303207,38.49377593361,4.64285714285714,"505.871",63.0568486096807,24.6428571428571,0.0940444444444444,168.160164270321,53.5270427495335,0.633456127213414
"PARL 584-3-6",1303.6,19.3,43.2,99.6,23.7,584,"O. ficus-indica",1,"Year 1",2.23834196891192,67.5440414507772,13.0883534136546,30.1759259259259,55.0042194092827,5.16062176165803,"626.891",88.6072090628218,34.5775462962963,0.14622976,202.402994315114,64.4268740837025,0.646856165499021
"PARL 584-3-7",960.3,17.4,27.2,74.5,30.7,584,"O. ficus-indica",1,"Year 1",1.5632183908046,55.1896551724138,12.889932885906,35.3051470588235,31.2801302931596,4.2816091954023,"394.973",65.2727085478888,16.0691176470588,0.0482816867421424,141.505960047973,45.0427460371982,0.604600617948969
"PARL 584-3-8",760.9,15.6,30.5,73.5,24.4,584,"O. ficus-indica",1,"Year 1",1.95512820512821,48.775641025641,10.352380952381,24.9475409836066,31.1844262295082,4.71153846153846,"368.712",51.7192584963955,22.5209836065574,0.10446497052056,147.982990758209,47.1044489453824,0.64087685639976
"PARL 584-4-1",1059.3,18.9,35.2,86.3,21.6,584,"O. ficus-indica",1,"Year 1",1.86243386243386,56.0476190476191,12.2746234067207,30.09375,49.0416666666667,4.56613756613757,"490.124",72.0018537590113,25.0519886363636,0.0907780142885941,173.166881178378,55.1207302386915,0.638710663252508
"PARL 584-4-2",993.3,19.8,30.7,81.9,23,584,"O. ficus-indica",1,"Year 1",1.55050505050505,50.1666666666667,12.1282051282051,32.3550488599349,43.1869565217391,4.13636363636364,"479.094",67.5157569515963,17.9299674267101,0.0465875894520145,160.169446372012,50.983518244796,0.62250938027834
"PARL 584-4-3",584.2,15.6,24.3,66.4,21.6,584,"O. ficus-indica",1,"Year 1",1.55769230769231,37.448717948718,8.79819277108434,24.0411522633745,27.0462962962963,4.25641025641026,"301.5",39.7087538619979,14.2851851851852,0.0475436712080954,126.574647532616,40.2899616498605,0.606776530871394
"PARL 584-4-4",1174.3,19.9,40.3,95.9,20.9,584,"O. ficus-indica",1,"Year 1",2.0251256281407,59.0100502512563,12.245046923879,29.1389578163772,56.1866028708134,4.81909547738694,"622.138",79.8185375901133,30.4734491315136,0.114833169611814,193.665671551666,61.6456978693182,0.642812282266091
"PARL 584-4-5",1511.2,19,39.2,96.9,29.9,584,"O. ficus-indica",1,"Year 1",2.06315789473684,79.5368421052632,15.5954592363261,38.5510204081633,50.5418060200669,5.1,"598.181",102.718022657055,29.9908163265306,0.120463858480651,187.45358345919,59.6683288156385,0.615772227199572
"PARL 584-4-6",1529.1,23.8,42.7,103.7,20.3,584,"O. ficus-indica",1,"Year 1",1.79411764705882,64.2478991596639,14.7454194792671,35.8103044496487,75.3251231527094,4.35714285714286,"741.041",103.934706488157,29.4344262295082,0.0807756232686981,212.414356681805,67.6135896991886,0.652011472509051
"PARL 584-4-7",720.2,16.3,34.8,81.4,17.7,584,"O. ficus-indica",1,"Year 1",2.13496932515337,44.1840490797546,8.84766584766585,20.6954022988506,40.6892655367232,4.99386503067485,"404.368",48.9528321318229,27.1652298850575,0.131069504176225,164.954189948877,52.5065494281664,0.645043604768629
"PARL 584-4-8",916,17,38.3,90.4,19.8,584,"O. ficus-indica",1,"Year 1",2.25294117647059,53.8823529411765,10.1327433628319,23.9164490861619,46.2626262626263,5.31764705882353,"485.001",62.2615859938208,30.7543080939948,0.148357307992898,179.167098695383,57.0306587936074,0.630870119398312
"PARL 585-1-1",956.2,17.5,35.4,83.5,22.45,585,"O. ficus-indica",1,"Year 1",2.02285714285714,54.64,11.451497005988,27.0112994350283,42.5924276169265,4.77142857142857,"489.187",67.1017543859649,26.7488700564972,0.11449716088779,170.16927393627,54.1665622186324,0.648701343935717
"PARL 585-1-2",851.6,17.7,32.5,80.1,24.5,585,"O. ficus-indica",1,"Year 1",1.8361581920904,48.1129943502825,10.6317103620474,26.2030769230769,34.7591836734694,4.52542372881356,"532.337",59.7614035087719,22.8603076923077,0.0869192552499167,160.554208438279,51.1059918143172,0.638027363474622
"PARL 585-1-3",1212.4,22.6,38.6,95.2,22,585,"O. ficus-indica",1,"Year 1",1.70796460176991,53.646017699115,12.7352941176471,31.4093264248705,55.1090909090909,4.21238938053097,"781.788",85.080701754386,25.3678756476684,0.0683497799991456,194.981202412382,62.0644443478639,0.651937440628822
"PARL 585-1-4",439.9,14.5,26,64.5,19.5,585,"O. ficus-indica",1,"Year 1",1.79310344827586,30.3379310344828,6.82015503875969,16.9192307692308,22.5589743589744,4.44827586206897,"376.584",30.8701754385965,17.9134615384615,0.0806279530559366,129.36115926965,41.1769358837255,0.638402106724426
"PARL 585-1-5",382.1,16.2,27.8,65.4,15,585,"O. ficus-indica",1,"Year 1",1.71604938271605,23.5864197530864,5.84250764525994,13.7446043165468,25.4733333333333,4.03703703703704,"348.011",26.8140350877193,18.3597122302158,0.069504132231405,140.216122287181,44.6321779263651,0.682449203767051
"PARL 585-1-6",996.1,18.7,40.8,93.9,26,585,"O. ficus-indica",1,"Year 1",2.18181818181818,53.2673796791444,10.6080937167199,24.4142156862745,38.3115384615385,5.02139037433155,"709.003",69.9017543859649,32.2291666666667,0.137959183673469,192.350065468204,61.2269274466286,0.652043955768143
"PARL 585-2-1",787.4,18.4,29.9,75.4,20,585,"O. ficus-indica",1,"Year 1",1.625,42.7934782608696,10.4429708222812,26.3344481605351,39.37,4.09782608695652,"415.206",55.2561403508772,18.5769230769231,0.0566893424036281,153.511321325651,48.8641712190914,0.648065931287685
"PARL 585-2-2",880.5,20.2,32.6,83.1,20.9,585,"O. ficus-indica",1,"Year 1",1.61386138613861,43.5891089108911,10.5956678700361,27.0092024539877,42.1291866028708,4.11386138613861,"499.762",61.7894736842105,20.0834355828221,0.055153810835629,167.760403248994,53.399794864334,0.642596809438436
"PARL 585-2-3",457.2,18.3,33,72.6,15.3,585,"O. ficus-indica",1,"Year 1",1.80327868852459,24.983606557377,6.29752066115702,13.8545454545455,29.8823529411765,3.9672131147541,"367.564",32.0842105263158,22.8518181818182,0.0821107349269861,163.908046124806,52.1735515065946,0.718643960145931
"PARL 585-2-4",973.9,19.3,35.9,83,21.4,585,"O. ficus-indica",1,"Year 1",1.86010362694301,50.4611398963731,11.733734939759,27.1281337047354,45.5093457943925,4.30051813471503,"476.465",68.3438596491228,25.5242339832869,0.0904353077084646,176.675196468008,56.2374616792304,0.677559779267836
"PARL 585-2-5",581.2,16.2,28.5,71.9,18.2,585,"O. ficus-indica",1,"Year 1",1.75925925925926,35.8765432098765,8.08344923504868,20.3929824561404,31.9340659340659,4.43827160493827,"356.023",40.7859649122807,19.2915789473684,0.0757173100310797,142.630676243786,45.4007543214765,0.631443036460035
"PARL 585-2-6",829.8,17.4,32.4,81.3,20.8,585,"O. ficus-indica",1,"Year 1",1.86206896551724,47.6896551724138,10.2066420664207,25.6111111111111,39.8942307692308,4.67241379310345,"440.719",58.2315789473684,23.0555555555556,0.0907243431557556,159.401369214167,50.739031692102,0.624096330776163
"PARL 585-2-7",452.4,14.2,22.9,60.4,20.1,585,"O. ficus-indica",1,"Year 1",1.61267605633803,31.8591549295775,7.49006622516556,19.7554585152838,22.5074626865672,4.25352112676056,"272.125",31.7473684210526,14.0947598253275,0.054990882077288,117.87313576189,37.5201844284938,0.621195106432017
"PARL 585-2-8",692,18.3,33,69.8,18.5,585,"O. ficus-indica",1,"Year 1",1.80327868852459,37.8142076502732,9.91404011461318,20.969696969697,37.4054054054054,3.81420765027322,"393.38",48.5614035087719,22.8518181818182,0.0821107349269861,163.908046124806,52.1735515065946,0.747472084621699
"PARL 585-3-1",1020.1,23.3,37.9,88.4,19.6,585,"O. ficus-indica",1,"Year 1",1.62660944206009,43.7811158798283,11.539592760181,26.9155672823219,52.0459183673469,3.79399141630901,"576.333",71.5859649122807,23.5757255936675,0.0569118715024136,194.520182253371,61.9176970735208,0.700426437483267
"PARL 585-3-2",981.4,21.3,38.6,90.7,20.4,585,"O. ficus-indica",1,"Year 1",1.81220657276995,46.075117370892,10.8202866593164,25.4248704663212,48.1078431372549,4.25821596244131,"506.076",68.8701754385965,26.8463730569948,0.0834139258251789,191.437748998629,60.9365280950348,0.67184705727712
"PARL 585-3-3",918.4,20.6,32.4,80.6,21.6,585,"O. ficus-indica",1,"Year 1",1.57281553398058,44.5825242718447,11.394540942928,28.3456790123457,42.5185185185185,3.9126213592233,"477.378",64.4491228070175,19.3024691358025,0.0495692417230331,168.201938588666,53.5403399280511,0.664272207544058
"PARL 585-3-4",818,20.5,36.6,85.8,21.8,585,"O. ficus-indica",1,"Year 1",1.78536585365854,39.9024390243902,9.53379953379953,22.3497267759563,37.5229357798165,4.18536585365854,"497.15",57.4035087719298,25.1177595628415,0.0795022711867526,182.340554278562,58.0408010790984,0.676466213043105
"PARL 585-3-5",449,16.4,32.8,76.7,14.4,585,"O. ficus-indica",1,"Year 1",2,27.3780487804878,5.85397653194263,13.6890243902439,31.1805555555556,4.67682926829268,"399.434",31.5087719298246,24.6,0.111111111111111,158.154506165968,50.3421428571429,0.656351275842801
"PARL 585-3-6",903.4,19,33.1,82.8,25.2,585,"O. ficus-indica",1,"Year 1",1.74210526315789,47.5473684210526,10.9106280193237,27.2930513595166,35.8492063492063,4.35789473684211,"485.501",63.3964912280702,22.1936555891239,0.0732424357411003,166.157479673596,52.8895684434877,0.638762903906856
"PARL 585-3-7",963.8,19.9,30.7,77.6,26.2,585,"O. ficus-indica",1,"Year 1",1.5427135678392,48.4321608040201,12.4201030927835,31.3941368078176,36.7862595419847,3.89949748743719,"431.553",67.6350877192983,17.800651465798,0.0455560936743271,160.452526209233,51.0736253555626,0.658165275200549
"PARL 585-3-8",1175.2,20.2,35.1,85.1,26.3,585,"O. ficus-indica",1,"Year 1",1.73762376237624,58.1782178217822,13.8096357226792,33.4814814814815,44.6844106463878,4.21287128712871,"510.698",82.4701754385965,23.4749287749288,0.0725976017710401,176.339321068393,56.130549219007,0.659583422079988
"PARL 585-4-1",649.8,16.6,33.6,81.4,16.5,585,"O. ficus-indica",1,"Year 1",2.02409638554217,39.144578313253,7.98280098280098,19.3392857142857,39.3818181818182,4.90361445783132,"437.01",45.6,25.3988095238095,0.114680719353661,161.490117806765,51.4039010188783,0.631497555514475
"PARL 585-4-2",828.5,18.6,32.7,79.6,22.2,585,"O. ficus-indica",1,"Year 1",1.75806451612903,44.5430107526882,10.4082914572864,25.3363914373089,37.3198198198198,4.27956989247312,"439.991",58.140350877193,22.1201834862385,0.0755446120173729,163.684365661704,52.102351803843,0.654552158339736
"PARL 585-4-3",544.2,15.4,22.6,57.8,26.6,585,"O. ficus-indica",1,"Year 1",1.46753246753247,35.3376623376623,9.41522491349481,24.0796460176991,20.4586466165414,3.75324675324675,"242.276",38.1894736842105,12.1061946902655,0.0359002770083103,120.258956718293,38.2796148255814,0.662277073106945
"PARL 585-4-4",445.9,16.5,29.1,66.8,15,585,"O. ficus-indica",1,"Year 1",1.76363636363636,27.0242424242424,6.6751497005988,15.3230240549828,29.7266666666667,4.04848484848485,"321.793",31.2912280701754,19.7443298969072,0.0763504155124654,145.521578427629,46.3209570665843,0.693427500996771
"PARL 585-4-5",860.9,18.5,34.4,82,23.3,585,"O. ficus-indica",1,"Year 1",1.85945945945946,46.5351351351351,10.4987804878049,25.0261627906977,36.9484978540773,4.43243243243243,"449.483",60.4140350877193,24.4508720930233,0.0903405862614842,169.310382839167,53.8931686912693,0.657233764527674
"PARL 585-4-6",1015.2,18.6,36.7,86.1,22.6,585,"O. ficus-indica",1,"Year 1",1.97311827956989,54.5806451612903,11.7909407665505,27.6621253405995,44.9203539823009,4.62903225806452,"495.716",71.2421052631579,27.2732970027248,0.107128959579345,177.614574798601,56.5364750887251,0.656637341332463
"PARL 585-4-7",678,21,30.9,75.1,21.6,585,"O. ficus-indica",1,"Year 1",1.47142857142857,32.2857142857143,9.02796271637816,21.9417475728155,31.3888888888889,3.57619047619048,"406.453",47.5789473684211,16.6281553398058,0.0363861138026663,164.264802527904,52.2871105966601,0.696233163737152
"PARL 585-4-8",762.8,17.9,32.1,79,23.1,585,"O. ficus-indica",1,"Year 1",1.79329608938548,42.6145251396648,9.65569620253165,23.7632398753894,33.021645021645,4.41340782122905,"423.686",53.5298245614035,22.1183800623053,0.080656,159.706066993085,50.8360200074298,0.643493924144681
"PARL 839-1-1",1587.7,29.4,46.9,119.4,17,839,"O.undulata",1,"Year 1",1.5952380952381,54.0034013605442,13.2973199329983,33.8528784648188,93.3941176470588,4.06122448979592,"1077.263",131.975062972292,28.4701492537313,0.05260499957916,242.298978721344,77.1261603392396,0.64594774153467
"PARL 839-1-3",885.9,24.6,34.7,94.6,19,839,"O.undulata",1,"Year 1",1.41056910569106,36.0121951219512,9.3646934460888,25.5302593659942,46.6263157894737,3.84552845528455,"810.49",73.6390428211587,17.2602305475504,0.029009040264582,187.402208234483,59.6519755737094,0.630570566318282
"PARL 839-1-4",1131.2,24.2,34.5,94.5,22,839,"O.undulata",1,"Year 1",1.42561983471074,46.7438016528926,11.9703703703704,32.7884057971014,51.4181818181818,3.90495867768595,"656.562",94.0292191435768,17.5249275362319,0.0307891888126906,185.573754475142,59.0699606656811,0.625078948843186
"PARL 839-1-6",948,24.4,31,90.5,17,839,"O.undulata",1,"Year 1",1.27049180327869,38.8524590163934,10.475138121547,30.5806451612903,55.7647058823529,3.70901639344262,"647.915",78.8010075566751,11.7948387096774,0.0141928084557338,174.547774268865,55.5602821611565,0.613925769736535
"PARL 839-1-7",1267,25.6,37.8,99.7,16,839,"O.undulata",1,"Year 1",1.4765625,49.4921875,12.7081243731194,33.5185185185185,79.1875,3.89453125,"754.456",105.317380352645,20.4624338624339,0.0370289285394421,200.689082002919,63.8813188506786,0.640735394690859
"PARL 839-1-8",1098.2,23.4,38.4,98.5,17,839,"O.undulata",1,"Year 1",1.64102564102564,46.9316239316239,11.1492385786802,28.5989583333333,64.6,4.20940170940171,"721.762",91.2861460957179,24.140625,0.0589122443208596,196.508466057836,62.5505874650212,0.63503134482255
"PARL 839-2-1",557.3,20.3,30.1,74.9,17.9,839,"O.undulata",1,"Year 1",1.48275862068966,27.4532019704433,7.44058744993324,18.514950166113,31.1340782122905,3.68965517241379,"401.356",46.324685138539,16.4093023255814,0.0378086419753086,159.563876895563,50.7907594936709,0.678114278954217
"PARL 839-2-2",939.9,21.9,35.2,88.2,21.5,839,"O.undulata",1,"Year 1",1.60730593607306,42.9178082191781,10.656462585034,26.7017045454545,43.7162790697674,4.02739726027397,"593.937",78.1277078085642,21.5747159090909,0.0542539128514512,181.389003111902,57.7379129355409,0.65462486321475
"PARL 839-2-3",361.9,15.6,26,66.5,15.2,839,"O.undulata",1,"Year 1",1.66666666666667,23.1987179487179,5.44210526315789,13.9192307692308,23.8092105263158,4.26282051282051,"323.411",30.0823677581864,16.64,0.0625,132.375743781261,42.1365079365079,0.633631698293353
"PARL 839-2-4",918.8,23.9,34.2,94,12.5,839,"O.undulata",1,"Year 1",1.43096234309623,38.4435146443515,9.77446808510638,26.8654970760234,73.504,3.93305439330544,"628.393",76.3738035264484,17.4979532163743,0.0314283936829196,183.70099076256,58.4738414614802,0.622062143207236
"PARL 839-2-5",1362.3,28,38.7,107.2,16.2,839,"O.undulata",1,"Year 1",1.38214285714286,48.6535714285714,12.7080223880597,35.2015503875969,84.0925925925926,3.82857142857143,"850.444",113.239042821159,18.4416020671835,0.0257345090573154,210.646677928857,67.0509200765282,0.625475000713882
"PARL 839-2-6",787.8,24.1,31.9,88.9,16.4,839,"O.undulata",1,"Year 1",1.32365145228216,32.6887966804979,8.86164229471316,24.6959247648903,48.0365853658537,3.68879668049793,"607.124",65.4846347607053,13.692789968652,0.0194005102040816,176.625856721562,56.2217563501549,0.632415706975871
"PARL 839-2-7",703.6,17,26,73.4,28.7,839,"O.undulata",1,"Year 1",1.52941176470588,41.3882352941176,9.5858310626703,27.0615384615385,24.5156794425087,4.31764705882353,"382.341",58.4856423173804,14.8846153846154,0.0438074634937804,136.303864946483,43.3868677375256,0.591101740293265
"PARL 839-2-8",1254.7,26.4,36.9,102.5,18.4,839,"O.undulata",1,"Year 1",1.39772727272727,47.5265151515152,12.2409756097561,34.0027100271003,68.1902173913044,3.88257575757576,"792.111",104.294962216625,18.0121951219512,0.0275151052312392,199.981958728147,63.656234521568,0.621036434356761
"PARL 839-3-1",1009.4,23.9,35.5,87.2,21.5,839,"O.undulata",1,"Year 1",1.48535564853557,42.234309623431,11.5756880733945,28.4338028169014,46.9488372093023,3.64853556485356,"541.234",83.9047858942065,19.4095774647887,0.038136698069358,188.070100900135,59.864572412096,0.686520325826788
"PARL 839-3-2",946.4,27.9,41.4,97.9,11.8,839,"O.undulata",1,"Year 1",1.48387096774194,33.921146953405,9.66700715015322,22.8599033816425,80.2033898305085,3.5089605734767,"705.48",78.6680100755667,22.5978260869565,0.0379490639230899,219.406659889729,69.8393089374654,0.713373942160014
"PARL 839-3-3",987,24.7,36.1,96.5,14.6,839,"O.undulata",1,"Year 1",1.46153846153846,39.9595141700405,10.2279792746114,27.3407202216066,67.6027397260274,3.90688259109312,"704.171",82.0428211586902,19.2,0.03515625,192.384943775487,61.2380295566502,0.63459097986166
"PARL 839-3-4",877.6,24.4,31.4,89.9,16,839,"O.undulata",1,"Year 1",1.28688524590164,35.9672131147541,9.76195773081201,27.9490445859873,54.85,3.6844262295082,"591.546",72.9491183879093,12.4394904458599,0.0157372078981514,175.863453773882,55.9790759546526,0.622681601275335
"PARL 839-3-5",1263.5,26.1,34,95.1,23.1,839,"O.undulata",1,"Year 1",1.30268199233716,48.4099616858238,13.286014721346,37.1617647058824,54.6969696969697,3.64367816091954,"689.956",105.02644836272,13.9644117647059,0.0172784682212951,189.47525671619,60.3118473999748,0.634193978969241
"PARL 839-3-6",943.8,23.6,39.2,98.4,15,839,"O.undulata",1,"Year 1",1.66101694915254,39.9915254237288,9.59146341463414,24.0765306122449,62.92,4.16949152542373,"702.965",78.4518891687657,24.9918367346939,0.0617063572558725,199.803643088316,63.5994748905485,0.646336126936469
"PARL 839-3-7",946,22.6,34,89.6,20.2,839,"O.undulata",1,"Year 1",1.50442477876106,41.858407079646,10.5580357142857,27.8235294117647,46.8316831683168,3.9646017699115,"600",78.6347607052897,18.9776470588235,0.0405673688022075,179.294389033309,57.0711765665848,0.636955095609205
"PARL 839-3-8",900.4,22.1,40.4,96.3,17.5,839,"O.undulata",1,"Year 1",1.82805429864253,40.7420814479638,9.34994807892004,22.2871287128713,51.4514285714286,4.35746606334842,"628.918",74.8443324937028,28.3106435643564,0.08573184,199.843717275151,63.612230900399,0.660563145383167
"PARL 839-4-1",996.7,25.6,36.8,101.5,14.8,839,"O.undulata",1,"Year 1",1.4375,38.93359375,9.81970443349754,27.0842391304348,67.3445945945946,3.96484375,"735.663",82.8491183879093,18.9913043478261,0.032215647600263,197.328614165497,62.8116487158244,0.618833977495807
"PARL 839-4-2",788.7,23.7,36.9,90.3,12.4,839,"O.undulata",1,"Year 1",1.55696202531646,33.2784810126582,8.73421926910299,21.3739837398374,63.6048387096774,3.81012658227848,"578.965",65.5594458438287,21.6780487804878,0.047446328791295,192.23733865298,61.1910453869047,0.677641698636819
"PARL 839-4-3",599,21.6,36.6,85.8,11.2,839,"O.undulata",1,"Year 1",1.69444444444444,27.7314814814815,6.98135198135198,16.3661202185792,53.4821428571429,3.97222222222222,"509.909",49.7909319899244,23.8524590163934,0.0664257625677543,185.349373348092,58.9985379346681,0.687628647257204
"PARL 839-4-4",1481.9,28.6,36.9,106.9,18.8,839,"O.undulata",1,"Year 1",1.29020979020979,51.8146853146853,13.8624883068288,40.159891598916,78.8244680851064,3.73776223776224,"767.38",123.180604534005,14.7330623306233,0.0160573393158907,206.448187142862,65.7144989522944,0.614728708627637
"PARL 839-4-5",417.8,18.8,31.7,75.2,9.97,839,"O.undulata",1,"Year 1",1.68617021276596,22.2234042553191,5.55585106382979,13.1798107255521,41.9057171514544,4,"410.874",34.7289672544081,20.5504731861199,0.0652524262327223,160.788117445611,51.1804473638186,0.680591055369927
"PARL 839-4-8",674.9,22.8,23.9,79.3,20.4,839,"O.undulata",1,"Year 1",1.04824561403509,29.6008771929825,8.51071878940731,28.2384937238494,33.0833333333333,3.4780701754386,"414.758",56.1,2.14937238493723,0.000554819362737229,146.728913361282,46.705263711901,0.588969277577567
"PARL 845-1-1",857,22.6,35.5,92.5,14.3,845,"O. ficus-indica",1,"Year 1",1.57079646017699,37.9203539823009,9.26486486486487,24.1408450704225,59.9300699300699,4.0929203539823,"643.653",80.167325428195,21.1123943661972,0.0492977565536303,184.377089172102,58.6890502692705,0.634476219127249
"PARL 845-1-2",454.5,17.1,31.6,75.4,13.5,845,"O. ficus-indica",1,"Year 1",1.84795321637427,26.5789473684211,6.02785145888594,14.3829113924051,33.6666666666667,4.4093567251462,"386.661",42.5158102766798,22.3465189873418,0.0886498657075756,155.81299518996,49.5968167648717,0.657782715714479
"PARL 845-1-3",831,22.4,28.9,79.3,19.3,845,"O. ficus-indica",1,"Year 1",1.29017857142857,37.0982142857143,10.4791929382093,28.7543252595156,43.0569948186528,3.54017857142857,"499.65",77.7351778656126,11.538062283737,0.0160543225075902,161.691381365572,51.4679651993751,0.649028564935373
"PARL 845-1-5",464.2,15.8,24.3,66.2,16.3,845,"O. ficus-indica",1,"Year 1",1.5379746835443,29.379746835443,7.01208459214501,19.1028806584362,28.478527607362,4.18987341772152,"334.149",43.4231884057971,14.0267489711934,0.0449313126162151,127.140685939241,40.4701372706489,0.611331378710708
"PARL 845-1-6",719.7,19.2,26.9,73.7,18.3,845,"O. ficus-indica",1,"Year 1",1.40104166666667,37.484375,9.76526458616011,26.7546468401487,39.327868852459,3.83854166666667,"411.551",67.3237154150198,13.1959107806691,0.0278984194503131,145.65390337125,46.3630774043274,0.629078390832122
"PARL 845-1-7",958.2,21.3,33.6,87.6,19.4,845,"O. ficus-indica",1,"Year 1",1.57746478873239,44.9859154929577,10.9383561643836,28.5178571428571,49.3917525773196,4.11267605633803,"572.141",89.6339920948617,20.0973214285714,0.0501955866105288,174.254320263545,55.4668728501229,0.633183480024234
"PARL 845-1-8",830.7,25.5,35.4,89,13.3,845,"O. ficus-indica",1,"Year 1",1.38823529411765,32.5764705882353,9.33370786516854,23.4661016949153,62.4586466165414,3.49019607843137,"603.515",77.7071146245059,17.0313559322034,0.0264262661069184,192.356812920284,61.2290752273324,0.687967137385757
"PARL 845-2-1",457.8,15.2,26.2,63.7,19.2,845,"O. ficus-indica",1,"Year 1",1.72368421052632,30.1184210526316,7.18681318681319,17.4732824427481,23.84375,4.19078947368421,"299.143",42.8245059288538,17.381679389313,0.0705967467152092,131.960527966091,42.0043406376395,0.65940880121883
"PARL 845-2-2",1121.6,24.6,35.2,93.9,17.3,845,"O. ficus-indica",1,"Year 1",1.43089430894309,45.5934959349593,11.9446219382322,31.8636363636364,64.8323699421965,3.81707317073171,"652.543",104.919104084321,18.0079545454545,0.0314202301987674,189.075746305536,60.1846792866303,0.640944401348566
"PARL 845-2-3",1398.4,23.5,41.6,103.4,15,845,"O. ficus-indica",1,"Year 1",1.77021276595745,59.5063829787234,13.5241779497099,33.6153846153846,93.2266666666667,4.4,"782.938",130.812121212121,28.3247596153846,0.077302790696577,207.792329700272,66.1423528167582,0.639674592038281
"PARL 845-2-4",744.3,20.1,31.6,82.3,12.9,845,"O. ficus-indica",1,"Year 1",1.57213930348259,37.0298507462687,9.04374240583232,23.5537974683544,57.6976744186046,4.09452736318408,"536.732",69.6249011857707,18.8148734177215,0.0494782800639009,164.073153974546,52.2261069674534,0.63458210167015
"PARL 845-2-5",557,17.6,24.5,68,17.6,845,"O. ficus-indica",1,"Year 1",1.39204545454545,31.6477272727273,8.19117647058824,22.734693877551,31.6477272727273,3.86363636363636,"355.805",52.1040843214756,11.8567346938775,0.0268617306379449,132.987584223866,42.3312627981562,0.622518570561121
"PARL 845-2-7",1596,25.3,42.5,110,21.3,845,"O. ficus-indica",1,"Year 1",1.6798418972332,63.0830039525692,14.5090909090909,37.5529411764706,74.9295774647887,4.34782608695652,"894.717",149.296442687747,27.4390588235294,0.0643572541136955,215.829971082486,68.700813530317,0.624552850275609
"PARL 845-3-1",1213.5,24.2,35.4,92.1,21.2,845,"O. ficus-indica",1,"Year 1",1.46280991735537,50.1446280991736,13.1758957654723,34.2796610169492,57.2405660377359,3.80578512396694,"615.582",113.51581027668,18.8564971751412,0.0353137246069997,188.593968659428,60.0313246989321,0.651805914212074
